Cotton_Type,Spindle_Speed_RPM,Draft_Ratio,Twist_per_Inch,Traveler_Weight_mg,Roller_Pressure_N,Room_Temperature_C,Humidity_RH,Yarn_Quality_Rating
Carded,15253.182644507215,31.3211061564432,24.64338706344658,136.0059901930726,195.57347098262716,28.552839742369226,68.650234602324,50.02
Organic,16622.321583295932,44.30644621058271,15.48586198495497,131.5668481164066,125.05024621924159,31.555099718461125,55.79594254671305,45.37
Carded,18908.321482896336,38.980755207399234,17.97094794676996,107.69691830080174,234.15300508860716,33.21259420372846,59.89310109209426,40.95
Carded,14213.008816333648,46.77678673530541,23.402566079609745,124.3179980264226,210.11412690827285,26.92493150635827,57.03757528279113,44.1
Carded,13423.951232958596,40.92952722050753,13.187592155406225,175.66465493523987,216.4870153776592,26.865900968731676,58.764643995380915,49.89
Combed,11842.486515726741,31.14004775103868,19.641379841831903,184.0348177588508,103.49964279747772,25.490046449712736,66.45540553373891,55.2
Combed,13496.143988077221,41.92692994993552,15.56476755861391,102.66083660776842,247.04570362031922,31.256499129414532,66.61511998111318,64.94
Combed,17416.84128991823,43.50461675124075,14.676465846318175,135.2481046943351,125.222028335725,26.29857013417881,68.52391492713079,57.17
Combed,11056.503454489308,46.257019430735156,19.523834192679992,161.82850210137198,256.2924177509418,32.03277227732452,71.68916505712193,51.86
Combed,10562.139054598785,44.9504127349301,23.06108584518724,128.61350424583142,228.08945479865056,28.141620638369723,74.15942132964908,53.72
Combed,11665.035470495151,44.244404103543175,14.286573684442608,123.53832618983576,198.87416220915162,34.14834949996878,59.23428744295941,48.86
Combed,11442.400211181035,45.179536637080616,18.5080539203411,191.17851123817712,129.32291143196846,31.459278930230393,59.6575829230363,55.9
Combed,15936.846199087333,45.09654916724662,16.02301349380037,144.79716563821898,181.0943352660837,34.840894639665144,60.844979134787756,53.49
Organic,12948.172383467669,37.09096417657215,19.33972305677418,125.23227442637452,283.0579880758548,27.656855648662635,72.91631463120389,52.25
Carded,19069.85518438244,33.37498876796459,24.588250481290316,145.28833604155116,289.1430216882049,31.768200436300468,61.03173739747103,28.99
Carded,11883.025249171063,36.07470092450199,13.209226320414775,114.38679663433298,120.93208806929623,29.229435437415578,70.91156752515172,37.63
Combed,10976.100381089916,33.33697156411155,24.00850814639809,182.14712527761907,170.81291247101882,31.558207673273927,65.74551347336076,53.32
Combed,16771.24263482564,43.65342304925519,20.17354219577991,126.61013685373086,107.80128415256362,29.55566781990109,72.81947769381408,60.48
Carded,19916.24342961228,33.27232408276552,20.99310930884577,167.42935737000246,295.9910894716557,34.856007339528006,68.7335722344826,27.22
Combed,12436.147919821942,45.971116762611985,13.391378744743495,178.06993041716288,282.03922482893927,28.828333947684353,67.6127058996616,55.06
Carded,13103.7088910812,45.24259240900649,24.170295334164567,194.07508592344612,134.95625697498676,33.74743649656566,69.74862882854245,28.77
Carded,12528.374006902894,31.34569225843029,15.483964469496915,191.22082367815256,226.63573497915445,32.21054660897872,60.14304702218192,41.97
Carded,11460.965655413202,46.460071488938695,15.055406884554943,165.22811128184463,181.03942851506594,30.96043595477647,57.14901105257816,35.16
Carded,10169.127999216073,48.19128854760602,15.505190113973377,181.96770027804592,299.8700600944401,27.11431257998911,60.30341482366711,38.17
Carded,19158.14348190744,40.057510401311696,22.33643367284742,113.57458530999011,295.48763684080245,34.64353234035987,58.27457915758342,28.16
Combed,12994.231248031067,32.003099950135336,15.532328785676336,181.59557894152067,175.6631214330519,25.883969671467582,61.84451049557809,61.11
Organic,14161.609464061577,33.3307702699454,24.820298364688032,182.08490092631286,156.29546049018387,25.700686957211893,56.13251114755116,43.13
Carded,11203.781495055338,41.61537167228843,24.0739244756714,149.67434280059845,268.58909649123945,29.458866198598077,69.1716709153565,38.09
Organic,13612.160589758118,42.74604313076048,12.91905590639676,136.15401877629566,206.9598932562385,34.96224493044639,64.49067125244882,46.17
Combed,18160.567571143234,38.641345701332355,22.353079394056216,159.54148016201083,277.3190883004797,29.1094255235011,67.08608839642957,57.69
Organic,11443.120436874815,31.871188138246712,12.21673015779523,187.35342642452144,147.2949824477389,27.11506749281768,69.72070800852131,47.36
Combed,13200.161130873918,40.12089384823673,14.11264384886693,195.97457214619692,270.31628000344745,33.63789622965003,63.135474971440104,54.26
Organic,10086.190025917802,30.39945865156056,19.625822586259286,145.53949052479408,203.60306978170394,25.074631404172194,63.45373239314851,46.98
Organic,17180.681612008608,38.85387403934872,21.51884968205889,123.30189643968347,262.62840089634506,30.884312404534523,59.21526198859812,48.59
Combed,18299.395932124433,38.3125556405831,15.357905578658698,186.70116069106004,233.853658350167,29.480854872830765,64.75800390558604,61.91
Carded,12042.564679363964,42.53605260129688,16.663652637057552,199.56451766743493,196.03670305237756,29.858856061896134,66.31703574821344,54.74
Carded,15862.354987807616,39.84734097402498,14.500105046196557,146.39362634548908,149.16371740451493,34.14842149851655,61.70813626992694,40.75
Carded,19522.640145333724,40.66110580189422,20.210076922790083,154.29404444893277,125.87612339334018,28.75821219007941,56.98292224555248,39.51
Organic,17779.849715709366,34.4094096199874,14.139358759581354,140.63322309637678,285.3170766436762,32.10421815012412,63.378472495858375,47.45
Organic,15172.721697543106,31.684260223541965,24.79948665288947,166.6407304694919,157.0808136926845,30.858083942152444,57.18964732137988,40.71
Combed,17175.613826485358,45.53642734480562,20.754456475848624,161.44994602551924,278.4938187904023,25.78626710989758,61.6182953156039,59.98
Carded,12482.87479630846,49.76027924130843,17.062067135669356,173.26126992403988,236.94503277620092,27.120812374773777,59.779953604231025,44.87
Carded,12343.250656505268,30.393029654936957,23.43210973849354,196.5609831380884,168.31407740631357,28.385068794254728,55.14183625548742,34.91
Carded,16802.50688330374,46.508797914972575,13.905907904680042,115.96663493671508,258.01664999428755,31.162907483541446,55.89721115255434,33.73
Organic,13687.251554708459,45.394628365937606,22.54215750474394,140.03566268398305,289.43058720127095,29.064627179520723,70.4367207046022,50.2
Organic,14838.772645642592,47.95064653044168,23.800896167452322,108.74168078710838,287.2986662620451,33.25534841520415,70.82621428625333,40.34
Combed,18501.32734685037,35.78300668908302,24.37938101871021,104.98601463991642,129.98185064942794,30.375811380515145,66.5158494224462,52.66
Carded,16451.500833009035,30.33938258630933,24.484768070087693,104.4588092734144,128.61239054468047,25.14014517526057,66.33716866588189,39.52
Organic,18226.574684804273,30.2656240691716,19.04619888023644,145.95629775055218,199.7935888441586,25.72213185335188,68.68870722138615,50.94
Organic,15032.204148586345,45.30297699722528,18.308778242802298,114.9381636226432,229.6513908155644,26.723863621051663,72.4478912670963,54.75
Combed,19623.38057481207,40.367309266706414,12.947679874331515,162.68329044150673,150.63978140256205,33.03693451877302,71.35644147132382,47.6
Carded,19789.47355854662,40.03739062049007,17.914439436460583,175.34756054464805,126.49413126838532,30.469155137931242,65.92495200261702,45.62
Combed,18532.847985672022,47.12307243989321,13.290089643955852,109.07208827478308,152.53909540038705,33.747660625539936,57.57805170146998,42.26
Organic,17199.968026274462,32.02331239226206,20.10079209872173,135.60672991191447,257.78279259317344,27.336904488253637,67.78403658779919,54.21
Combed,18736.780345607487,32.5360359825352,23.265743951741545,159.3575254414298,125.42209817340479,29.27541855359712,58.21720586970196,48.84
Combed,17003.478888665697,45.177362688359,13.375354763546387,150.61398526946442,262.9250112051834,34.361630415509964,65.2703573348354,51.87
Organic,13941.90494599908,46.96406257105791,18.408775235955158,147.1902510564523,198.06249788196567,33.467850018697455,71.63883083376103,48.84
Combed,14035.199924402112,36.6659971974105,18.39506431250868,157.27725097371092,147.6674421255994,32.93955084715591,64.72965531464845,61.75
Organic,12388.451604036069,48.98562343511968,15.966295928653846,116.88592893670354,192.13455833099863,28.070877433602487,55.70318500542388,49.25
Carded,13231.452172794172,40.88217247878937,19.172260836259568,135.65589211768886,189.46055125052013,34.655179182347666,62.546969544606235,42.09
Carded,14577.646127041342,45.19040297433888,14.677846394450151,170.92961271407682,104.22996466988326,29.18932977983946,70.51730130405574,44.37
Combed,13387.329557744313,41.27474202890799,14.66473002673684,174.19953911261723,110.45582065375193,33.525426448755006,58.96392772843336,51.09
Organic,17226.835744744865,36.38450595572377,23.776851726050417,112.66371255183743,135.70395785451973,29.930301251588023,56.63876878076292,44.78
Organic,11959.80184701762,48.875327644240286,24.694365594922534,137.62593293304218,284.65720420278717,30.448246756734317,60.39484931747534,40.65
Combed,19891.253191087333,35.30094574818567,20.736773534602563,105.20237550294469,122.72920773934388,25.039183749510933,74.98921362119347,49.37
Organic,18022.736971474777,45.73446029467082,18.626438978746336,130.006708290544,130.2528568925352,27.846747388464635,62.51942443858278,55.05
Organic,10774.836265554826,30.360580179178246,13.33031833394282,141.04987136973793,286.6385834098037,31.374024812092216,71.0365179975103,38.42
Organic,14663.745945045484,37.23332166390085,13.409204845316095,187.5933022186205,256.63200580558055,26.681180975977252,65.24521127752521,61.45
Carded,19461.868939912612,41.59542883524959,19.022824468122042,105.0322932934664,112.58149520360479,26.873467913267888,55.64941543383497,39.47
Organic,17433.528955700123,44.46660607987926,13.768731047611357,183.6078900795281,130.9572069692224,28.011755869973587,59.9795379832273,47.6
Combed,14889.50926438452,38.14815762709371,24.825403380131245,105.59263501282257,128.43627527747032,25.528258939086026,67.51682389964752,58.71
Carded,10545.092774137196,46.72879474752247,18.655202198865062,152.70076245815338,212.31890154243882,26.708137063062107,58.95380606228975,45.64
Combed,12101.177759402144,32.326634542665225,24.61151952343962,102.19818148096229,260.5394810672043,32.88035149575022,60.944282276901916,43.03
Organic,11356.266160073134,32.91257293410847,21.066611024083503,164.28065910861739,256.54913485027737,34.374811723991044,68.83854726533184,35.91
Organic,18421.937308731147,34.18612151668417,12.942790120408258,170.32800540422505,180.5052710980284,34.20040052545904,68.00510142187323,37.15
Combed,10904.189777916607,48.957131345073215,15.361244427323197,133.72124904062858,180.4520827367084,25.512242964043132,64.9303084446121,57.65
Carded,13507.097879920842,45.45680166853007,22.441216651225503,115.3412882389088,173.31023747584524,28.733531610318316,58.0282088787217,43.64
Combed,17984.535050511906,44.14456656670846,14.47496322186145,136.6721908593799,121.16100497130284,31.28206597093044,57.42743849097239,53.83
Combed,19113.41816216409,41.08198560791652,14.268480323173417,137.87033555811593,268.6289730059491,31.44213015989618,68.014487686676,50.3
Carded,18668.214856884893,47.87946114925009,23.957303433132672,109.48491932531562,208.82520039262016,32.405095212183184,70.13853690254028,30.94
Organic,17974.205539416645,44.402226670298916,13.119765030137472,146.38098246743763,134.79547990436072,28.37477045712972,55.36162184411371,45.0
Combed,14003.298684107582,40.99753842312421,20.05457370675213,166.34903451287101,267.258262620492,27.154629072757302,57.40963644876936,63.55
Carded,19747.600813361954,46.85076458797274,18.51139587656479,198.14214249220254,119.47534582160084,28.030657611751018,67.76448830081223,45.54
Combed,13500.068684731788,48.56745103961583,12.853139146311628,154.94118320609647,218.1732534790229,31.527281237772243,60.113324466636286,56.72
Carded,11949.427689701599,46.537356943467245,19.31452049773565,176.2187511194082,242.7214732526943,27.07511495384879,66.37625472867745,48.16
Combed,18677.231528050925,38.64232473603859,24.565680012903115,145.2215100101718,128.55712733357694,28.89434680077673,74.03404812781073,53.1
Combed,18812.506816818895,37.00373048663922,13.082349554658217,172.45579091588183,162.30245980279722,32.82923614257572,63.853096965208664,51.73
Combed,14852.667423426215,45.558188134970734,16.97072330380116,144.31273453229144,175.23809375392443,28.6734051527728,65.5189315380292,71.67
Combed,15242.547205377366,43.41454650885201,15.502712801947515,127.75228049023926,286.68262540469095,32.235345733310886,66.54373352446618,63.05
Organic,16477.20054420612,30.58598886206837,20.035338552302058,150.9508873224202,209.14993595588714,28.59423826830817,56.62947795425884,49.8
Carded,10527.09789853439,30.751324590879612,21.32335881160785,153.80946641211114,201.74119684325333,27.431245304226685,69.89501463259845,37.49
Carded,11682.365791084918,33.7986948732204,17.989258227527582,128.6279862111941,149.49259624662926,31.452376445533318,68.01943490437088,42.78
Organic,10730.850910261503,35.47332769842915,24.74007102155862,159.6258575232702,241.94741696020407,25.073578296254144,65.36411464365042,45.32
Organic,10375.28657531803,41.38460424182896,23.97002104526898,196.84191305004077,208.11053507778485,29.58204805252216,73.90034188496988,41.26
Organic,14657.255776674976,34.80490036928608,18.107456178832862,145.5465572006362,216.42896056294842,28.567704903492512,58.28540898911856,59.64
Combed,15037.194345899563,46.60405768691524,20.63215896487883,133.83678659252158,287.10460455177144,34.12207571249182,59.186967987681975,52.68
Organic,15300.523392123807,30.556821025251725,15.206533808982112,145.96147517329263,225.70078001671357,30.572518333184107,69.85271979363381,52.82
Carded,12797.669308870409,41.299052153049466,13.145849164080298,141.3665523583207,250.0321665909202,31.93400853429044,74.81285474344358,35.87
Combed,13295.304137739968,38.81206228118349,23.140351688302047,168.42090751884865,276.48823826951633,27.035111083318863,72.46722235682876,54.5
Organic,10597.622741783844,47.77198560874305,16.277959132989462,131.45876334140664,202.41771533973278,34.406901877232315,55.955627293628105,36.95
Organic,13960.544774354668,33.98313795194134,17.522324357308353,138.55525014916694,283.0832402933407,32.61934375743097,65.10231111488012,50.09
Combed,19883.705667215712,39.305550625518464,12.757091800663577,126.22743218149849,187.21409604386253,26.569026241461202,73.95130252648086,51.39
Combed,15908.045335179158,44.42898314219144,24.236626075788372,188.16353491754109,203.03844522764274,32.74652619793017,66.2428950765517,59.63
Combed,15527.038900455402,32.294839166763836,13.639789554209976,152.95336150224574,153.77230899580132,25.210369024604688,69.45678407800425,58.58
Organic,15391.937941273143,49.37629381155609,18.294770811519342,106.36014363777974,210.33759356129235,33.41096170616102,74.9369856856288,44.04
Organic,14303.431736890725,36.40597484993485,23.786492860375986,119.12421290761213,223.08578300658533,29.05714424180948,55.821647299111106,46.7
Carded,16860.91153943487,48.975809953838365,15.484613435922292,181.14659391516818,111.0719633876819,30.381210100398132,56.41100127419789,36.03
Combed,19340.32991130639,45.3270256111478,20.5533488456597,182.38963816246644,229.50395911403263,34.68944397174291,69.27915895729544,47.38
Combed,11170.644129818626,40.56355442846034,13.649346764820212,159.2493479176405,196.49861210553257,31.225753978327816,55.20093962109663,53.98
Combed,11948.404916553642,39.82660863824262,24.356546300658753,138.36090403551583,184.87440521072693,32.146960890066225,67.07585514572236,54.0
Organic,12176.997988572324,49.32042918260417,13.698246960245676,137.18367845664193,105.16779444400224,27.217794919335464,70.60942276760309,40.42
Carded,12011.752322888795,31.60126805057931,18.1678913379788,100.99692347345184,116.95323088526663,33.07625869562975,70.42946689719213,35.3
Combed,17828.486179866573,46.91021621681121,22.38806789503541,150.8479035308026,146.58036772989632,33.45329975688727,69.54325619480277,48.69
Organic,19807.611743888516,33.11385195511866,14.933639579676715,121.17981498815027,258.50795352426735,26.869072964501182,56.333196596466124,40.29
Organic,18416.154597578152,41.0924098242229,23.721205983322683,192.61929864146265,101.8196362561552,25.754121759927884,60.00717459141711,44.48
Combed,16693.154163635016,47.76544393023012,17.979245366821516,160.69731162742653,137.69997055911222,33.04966833881686,74.3465622270694,51.94
Combed,10861.161105063738,41.18273312925937,18.536184744006846,114.44364841550777,188.41324262361502,28.341046520865632,65.43661750610379,65.37
Combed,15856.543354287991,30.16991157214419,21.89307777834422,171.30142918617406,173.25727724130445,25.529359355688182,70.098650795701,56.36
Carded,15769.361233448397,33.0968278929491,16.63052126499793,169.7013013934263,212.0231966018697,28.864625643279354,63.40499203615084,53.65
Carded,15621.108826232296,30.117294557743225,13.020628289896928,188.12580677630115,115.57579781825815,32.06803596210505,73.40076328218106,32.19
Combed,15689.214058447164,47.63417939277169,24.244772634385463,173.95632481112682,117.32395217093881,31.691541555348508,63.20607443745324,51.57
Organic,14707.009994910615,30.98296780690354,14.483807811502656,179.05136075336478,190.79176660957194,28.01662241631149,62.680381479299164,59.21
Combed,12723.153971810829,32.350036804247466,15.275976881372932,192.07564510547337,216.31776756995106,30.334802087447827,66.92787199384924,62.56
Combed,13660.282657465152,46.142140406390254,18.802721240903246,111.67479027687955,125.81302496581259,30.368591465026185,73.73140436141678,59.37
Combed,17640.955865788794,34.95624885813814,12.472429728111152,110.18472651423828,245.69878676948804,26.996697380406466,62.42541841010787,58.42
Carded,15016.991660064248,44.50936336900325,13.472005902368629,140.63664052774615,197.01458182853906,30.408270639715397,71.36721282790432,48.11
Combed,16928.784276966522,41.11741628397919,21.093862315233437,141.20177389516564,127.67951719362492,31.657652402653675,65.49344613371244,59.6
Carded,16393.748005427755,36.759975620569804,23.789265505417866,158.7369868575577,117.08049685817477,29.498039907044287,70.12712109487269,42.35
Carded,18947.47570831301,35.35336874388595,17.337783064097465,189.85969105689702,279.2513432943158,31.85712768824681,72.1796109424444,39.48
Carded,10887.732669562327,47.29989952415553,16.168058785152947,117.83315124282163,147.87396726840927,29.17968508013887,60.023840092089344,40.35
Carded,12961.767655589985,41.44567629084003,17.744098205183832,134.67187612359112,249.2904257714228,33.93509971393318,70.13578445804794,40.65
Organic,13320.007021176792,44.888843356751075,13.975742372162665,113.03179880912909,169.1254074072318,33.07702369044057,59.926964944846034,44.33
Carded,12532.011633699767,41.10591650656363,18.858535091529554,165.54359784406614,146.63751088432326,33.64402987194398,61.18737124160026,43.41
Combed,16941.316539762367,30.322492927444298,16.844542688623914,135.17098179588083,208.69688571660288,25.727362617771966,70.80262747452217,61.62
Combed,18032.12123244093,41.23753912483026,21.63148168738581,166.18603122150057,171.10595943040153,33.08858539033565,60.89402739771056,51.89
Organic,15712.129177515171,44.90795478283079,16.9264268275626,130.2767607617425,191.86920203456455,33.179634943491536,73.5984352629133,51.22
Carded,19032.73622238914,31.97093702825885,15.017021512260145,170.89000062515825,264.7488923824599,33.57029028330578,63.30214353709865,34.73
Combed,10893.399022918667,38.7556295459924,14.9995496726917,129.11964549966243,254.45351136750116,25.755270860258868,71.55162434961404,58.93
Combed,10896.52231235679,36.74718156714559,13.166111947192995,196.15437228811095,261.4523298652501,29.596327543564602,59.47205096647342,50.81
Organic,19334.551052498522,36.891931914539434,14.092797611935872,156.31643884539548,288.7548240689632,25.038302905003224,59.762496865079974,40.89
Organic,18618.438232948298,39.54219635387852,24.929335336898824,167.9171699537993,114.81498144208955,34.928321316819755,63.15788473560381,32.7
Carded,12874.025338454825,41.15758367155771,15.955998693671237,108.64575071201523,100.28566861583535,29.495833529202624,71.73726844453185,42.34
Combed,11597.494602339442,33.281271765306705,15.707425748130621,179.28400452735272,281.15135812728954,34.75087169707681,59.64579308192906,43.29
Organic,18812.975456140917,36.565101785546744,13.466927078719497,187.00249255201658,227.22112692872372,26.647308960810616,63.59662515026005,52.03
Combed,14534.16230624268,49.7855989021277,12.711684769374736,135.50152661362466,196.38003342199548,30.0313355474832,61.31871644771274,58.84
Combed,17292.40249097568,47.49494146977949,24.20335092571222,180.50933767995264,270.1160394613199,30.505453006199957,71.51776452853629,48.83
Organic,13169.130138185443,39.34774670895851,15.712535011102272,196.16114422544467,162.56892560113363,25.980445381109398,65.53634332100827,53.72
Organic,10570.990784451764,32.21086332617161,14.852062059551201,146.43502498821417,186.65018646180556,32.99691862002791,69.78949307768227,35.3
Carded,13164.687840614986,45.479901745880184,12.676941280876507,101.28216495106058,259.1088783853296,29.771463759890494,57.61762277107152,38.17
Carded,12355.659345945012,48.65007906194765,23.173538683123674,170.97850502239726,196.4450460674653,30.203236261913858,74.50489070567917,35.94
Combed,12135.374778839514,43.521860683291536,17.26501428163813,193.154440710652,117.80194697920177,30.11525640809493,73.37043060886242,57.67
Carded,19041.13660479505,33.13058426831483,16.766290101253933,161.91214000466962,131.87897695428043,34.68022172045739,73.2949865745532,27.89
Organic,14488.51365652003,41.98022088427135,12.932559468716525,122.6758617400516,286.2980773837852,34.0841010726857,70.62581294811385,38.32
Carded,10194.012456182154,36.54013536992204,20.163463559457803,127.51902117734757,281.9173390107554,31.338894618324417,56.43813434632891,33.56
Combed,13033.642822141705,37.85678152962805,14.335465833419445,157.80721020124125,291.59587064977813,30.03072600271609,56.658291627889625,53.66
Combed,16200.013334774085,36.80445988902514,23.127027464686872,143.46781483164702,138.56792178844913,26.911056226911448,70.37528361442321,62.06
Combed,12058.873107665993,36.43372737402619,18.051330641716092,194.31958496934507,286.3462849507649,27.06871875422288,62.16438082486145,62.28
Organic,11493.993884537724,40.19970158626994,17.987573159030667,190.07601624507325,286.00107555821455,28.83567391007292,64.8347588603798,53.86
Carded,11995.716158959387,30.755690131913592,20.363806425906887,126.25102904831657,110.46943568626261,27.309793105280637,71.03827905672253,40.0
Organic,18514.891816465468,39.66132490386605,17.40891871531292,197.78536935017817,140.112931917614,27.153592828546085,60.83734354072799,53.24
Carded,19108.342269897537,42.306956812571485,17.355305131959426,193.44107945712148,109.69284649516446,27.102761779018614,66.31777210203518,45.24
Combed,16155.526231931792,30.791150131252262,17.23950385279272,164.91539648308728,239.6141092806803,31.381399025162693,61.41126448721849,60.25
Organic,11287.544373680556,48.95247317041334,18.177221258294168,131.72591743568677,253.26081422378002,29.979485925822637,61.200680480249005,46.5
Combed,18119.67742390802,47.343043020022435,20.7491061617528,104.69644224076673,213.2645760333064,32.632949119972814,57.730060241671644,51.87
Organic,10201.21721853074,45.054542756519524,18.159052802687498,144.67721588396068,101.41930649897743,33.19398230966493,62.196498012731325,39.54
Combed,15407.65631300543,43.546013726713184,21.134184493692906,195.59800588260723,206.26799064732182,28.997195509744277,74.07407252983415,61.34
Organic,11264.642454035711,46.85109002930363,16.70836083632397,166.04697213644312,194.16328387317964,26.989297797950382,67.0337321724093,55.55
Combed,10606.830689506824,38.266849197423845,19.105994215627724,143.6046974118579,249.73443505019816,33.279249545453126,70.42486148066357,53.11
Organic,18349.567750521168,46.850690167036035,15.941706518875773,142.94478970787026,194.1411894631875,26.573715833499104,55.62136260488913,46.88
Carded,19469.02899460517,34.81425171327014,15.119335748407206,108.33790537687595,285.7015503887557,30.79737114939772,68.34073714250708,36.96
Carded,16215.073111380842,30.77598909457775,14.428042867004681,183.12458050899426,253.35367126766715,28.50642691457147,62.53621255548425,49.36
Organic,15335.544335535795,30.00482009370269,15.136176368494361,120.82318086082145,150.0965893499527,33.05905842533441,60.59347713092886,44.79
Combed,18656.45036372732,34.82699407675,13.020971156306382,135.64047358496646,249.53036491299557,30.506905446947947,71.33586739148694,48.79
Combed,19595.92147609234,45.85324953503234,19.849440024968793,149.33415880523805,108.01381726965333,34.843219788140416,62.66962245150085,46.39
Combed,12842.882890954594,41.715565418620955,19.627982801979684,144.57298209028693,267.2237231090085,27.64967061555443,63.972651832354686,66.15
Combed,15376.921285909715,43.27249441534599,22.191634056572664,139.4807282878256,229.2093888193192,26.50610953068519,73.65296201084956,64.11
Organic,10203.410818821776,34.10374285809614,18.332073076206512,187.82524677323465,205.45102999013542,34.29870482293879,64.67593793165592,42.45
Organic,14904.4909673595,32.39493577001064,22.434531173978858,124.69654124670625,279.92249787446303,34.10824220330396,73.866202237483,41.42
Organic,17785.158800616635,32.62029237300931,19.812443534967464,103.42979013033117,199.51321667774516,26.548426816202273,58.65845851924169,51.03
Combed,13650.475666926015,38.648743334330064,20.101241518918435,107.44284184385157,200.73835224748893,26.826251302531013,66.47950350063483,72.22
Carded,17382.955104783076,36.71218488481803,21.946385691230702,143.27670817081938,196.83689966451936,31.481021272610715,55.367167679984476,43.1
Organic,16539.942214202485,42.37170298144231,16.02801251779264,108.57942848994895,118.18708998260823,34.232237469852286,68.78558642451674,43.1
Combed,15924.829939015965,46.71143410181297,12.567592073269111,123.66331314700088,277.949798059076,25.091655501838165,59.02798205587775,52.01
Carded,19590.24175972966,42.26803693044342,15.401727766287584,106.69910943958476,105.63826808944444,27.447450796369274,72.6297163917782,42.88
Organic,19182.85035379958,38.16080923205633,14.486605823486162,151.71179308569197,281.6167374119709,33.043744141377005,56.31659686726307,34.15
Combed,16925.728000775816,41.43795044917908,23.79702129250353,112.24814168502972,206.80722264093131,33.79462693511893,63.20047573483486,53.55
Combed,12781.436404489108,36.49013298337895,24.28659183368353,128.2667360541159,192.1737470539304,31.713044235642798,58.243667448157545,52.98
Combed,14864.423871418745,44.770780789518156,23.26911776935186,162.62592746624267,233.81070306338958,26.26283472584569,73.91552994492694,59.43
Organic,12648.163217783189,48.67186287402503,21.359474011803236,175.3813712978369,143.81183461197668,29.43039976635161,67.35626389178573,48.43
Carded,17699.736182066008,32.07918751824779,24.51074911390887,189.02206705545558,154.06971809911687,33.227602430323316,65.36647846079647,30.92
Organic,15809.685866315926,44.59778235407195,17.34212776451586,162.92191930082922,239.86258423106074,32.11121817015286,56.0393219626236,47.11
Carded,18597.47805685067,39.16506629530096,15.411409062050787,124.17645074796816,196.6028225687901,33.86831539468959,62.56695163365294,39.65
Organic,14760.567021510618,49.83372280785471,22.01569143630038,121.0528488440613,200.28829473958214,27.336247636485666,63.19121854525019,57.48
Carded,17800.840237349646,45.42449630580808,14.965304912731007,192.22233181548603,218.51363655296535,28.799242909620144,65.03871161561722,52.85
Organic,14864.050355361782,40.098656081788,14.293354835562521,181.27329043046794,208.35206398820307,26.31079861704703,70.32314203165556,61.32
Carded,19324.43978377351,48.94613798473924,16.797230521345245,113.5516873560754,203.67992532661304,26.126092293492206,73.67974837025234,38.41
Carded,14066.365268849704,37.663289371182515,22.330617601172555,145.63168205509623,134.15365200066736,27.67209895486074,65.18226770375044,51.2
Combed,11474.539174261348,42.23311351292028,19.354714985164897,171.47023163822575,287.54092307587354,34.12254561101156,73.92151236137663,45.36
Organic,13022.767004964484,47.90170345532629,24.636695170105348,185.9324951070476,122.00354422550872,34.47427998059793,63.46716054701572,35.3
Carded,10093.102907623537,38.84787481496387,12.598899205781079,154.38779211611177,167.71080548741025,29.734349335940486,67.26340721486234,41.98
Organic,14340.488684781807,46.3885570734073,23.77256778845072,111.97599664321972,206.3865955105583,27.845119597424443,55.941223957538945,52.39
Organic,16685.466951139853,47.25541554918451,14.117734508206123,181.24136576239005,270.6791467073883,34.14340442666484,60.30570178172105,38.2
Carded,15523.380134555027,31.010149416645643,12.570454148793667,172.0373212732203,188.8959955955582,27.562923753692175,58.808269920498205,47.84
Carded,16699.53490859218,30.008030880506798,22.476585199559104,107.92496061299288,138.29792298162388,28.862363952990897,64.69717479432207,43.44
Organic,19639.16012073188,42.831593624867885,12.304628419776046,143.0175908444313,275.001739948794,28.01456186410668,56.891126895487766,39.99
Carded,17583.847715899177,42.12027663872163,19.41406260174455,105.3576559607408,128.09980195910347,31.22549396213114,59.15647682917672,48.53
Carded,12835.071902709395,48.96850311082986,22.952033388862475,172.23735076327984,115.59877328188182,26.061300193090194,64.85562691729912,42.59
Combed,11607.133491909857,49.56530927058948,14.060763042356323,148.7467835463974,172.82421136830106,31.39386421454098,57.5807281777885,46.31
Carded,18877.51524671688,30.811714242693903,23.87845742208397,183.29941385530003,159.5141432881631,32.892906546771044,55.62427120677495,25.26
Carded,19668.655502933936,40.53189885179579,15.94265333885079,136.25832125946772,113.28107069209948,34.89349514042039,55.78583890301385,25.97
Carded,19489.16218188715,34.919994806135904,18.917128711194145,148.2356208582753,240.57328881002027,25.680102319524206,58.8757826004671,44.76
Organic,12145.6482009285,44.7630150968338,14.458803052247621,157.34917638909766,143.04876410019074,33.616249500839785,73.84370908979277,32.14
Combed,12340.57775017499,30.995620030460877,15.49050099056744,165.4235779945318,206.72338626184217,34.440412782809275,62.92554524983401,52.84
Organic,16938.633423283944,39.78645494950243,18.663490807014753,126.77743146041175,190.99015536839994,29.70784997012707,69.13285043497868,57.7
Carded,10422.004685812984,39.92590251001279,19.077997317939193,116.84405511319153,252.09292125521335,34.849291084414915,73.91549434016922,31.96
Organic,11971.060388236521,47.507264798015214,21.1584172733519,145.38465638069115,208.1221988649458,33.49600174982458,64.60269879276746,44.43
Carded,15791.298040350492,33.781553075566976,23.71180049347088,167.4186948829614,226.6537834674978,25.994962261806382,67.08347876345184,41.77
